source	target	edge_type	source_node_type	target_node_type
ncbigene:2956	ncbigene:406991	interacts	Gene	Gene
pubchem.compound:4912	ncbigene:3383	downregulates	Compound	Gene
ncbigene:1143	ncbigene:4621	interacts	Gene	Gene
pubchem.compound:20279	ncbigene:5427	downregulates	Compound	Gene
pubchem.compound:5904	ncbigene:7097	upregulates	Compound	Gene
ncbigene:1674	GO:0007010	participates	Gene	Biological Process
pubchem.compound:37542	ncbigene:2100	upregulates	Compound	Gene
pubchem.compound:5280343	ncbigene:581	upregulates	Compound	Gene
ncbigene:11167	GO:0007275	participates	Gene	Biological Process
ncbigene:1134	ncbigene:5335	interacts	Gene	Gene
ncbigene:390431	ncbigene:51764	interacts	Gene	Gene
pubchem.compound:2797	ncbigene:788	upregulates	Compound	Gene
ncbigene:122748	ncbigene:2788	interacts	Gene	Gene
ncbigene:9388	GO:0006629	participates	Gene	Biological Process
ncbigene:10276	ncbigene:9021	interacts	Gene	Gene
pubchem.compound:2796	ncbigene:1448	downregulates	Compound	Gene
ncbigene:8085	ncbigene:4609	interacts	Gene	Gene
pubchem.compound:2797	ncbigene:225	upregulates	Compound	Gene
ncbigene:3735	ncbigene:3845	interacts	Gene	Gene
ncbigene:4050	ncbigene:4055	interacts	Gene	Gene
ncbigene:388372	ncbigene:63940	interacts	Gene	Gene
ncbigene:781	ncbigene:55012	interacts	Gene	Gene
ncbigene:1394	ncbigene:8448	interacts	Gene	Gene
ncbigene:3146	GO:0006914	participates	Gene	Biological Process
ncbigene:26595	ncbigene:2788	interacts	Gene	Gene
ncbigene:10241	ncbigene:54874	interacts	Gene	Gene
ncbigene:4331	ncbigene:6938	interacts	Gene	Gene
ncbigene:7205	GO:0007165	participates	Gene	Biological Process
ncbigene:10461	GO:0007275	participates	Gene	Biological Process
ncbigene:84612	GO:0051301	participates	Gene	Biological Process
ncbigene:6924	ncbigene:672	interacts	Gene	Gene
ncbigene:348180	ncbigene:81605	interacts	Gene	Gene
pubchem.compound:4171	ncbigene:153	downregulates	Compound	Gene
ncbigene:2066	GO:0007275	participates	Gene	Biological Process
pubchem.compound:4748	ncbigene:152	downregulates	Compound	Gene
ncbigene:4293	ncbigene:6416	interacts	Gene	Gene
ncbigene:1907	ncbigene:56670	interacts	Gene	Gene
ncbigene:4314	GO:0006508	participates	Gene	Biological Process
pubchem.compound:3373	ncbigene:2558	downregulates	Compound	Gene
ncbigene:2896	GO:0007165	participates	Gene	Biological Process
ncbigene:6659	ncbigene:442904	interacts	Gene	Gene
ncbigene:8742	GO:0007165	participates	Gene	Biological Process
ncbigene:30011	GO:0007010	participates	Gene	Biological Process
ncbigene:83595	ncbigene:2626	interacts	Gene	Gene
ncbigene:5291	GO:0007165	participates	Gene	Biological Process
ncbigene:2114	ncbigene:57787	interacts	Gene	Gene
ncbigene:4739	GO:0007010	participates	Gene	Biological Process
ncbigene:9219	ncbigene:9015	interacts	Gene	Gene
ncbigene:55534	ncbigene:9787	interacts	Gene	Gene
ncbigene:3363	ncbigene:2792	interacts	Gene	Gene
ncbigene:3988	GO:0000902	participates	Gene	Biological Process
pubchem.compound:3961	ncbigene:3827	downregulates	Compound	Gene
pubchem.compound:2771	ncbigene:3741	downregulates	Compound	Gene
ncbigene:163688	ncbigene:5153	interacts	Gene	Gene
ncbigene:482	ncbigene:6547	interacts	Gene	Gene
ncbigene:80142	GO:0006629	participates	Gene	Biological Process
ncbigene:108	ncbigene:2792	interacts	Gene	Gene
ncbigene:4905	ncbigene:5864	interacts	Gene	Gene
ncbigene:2205	ncbigene:7409	interacts	Gene	Gene
ncbigene:1003	ncbigene:1445	interacts	Gene	Gene
ncbigene:2893	ncbigene:9463	interacts	Gene	Gene
pubchem.compound:444795	ncbigene:836	downregulates	Compound	Gene
ncbigene:65266	ncbigene:6340	interacts	Gene	Gene
ncbigene:5080	GO:0048856	participates	Gene	Biological Process
ncbigene:7410	GO:0007165	participates	Gene	Biological Process
pubchem.compound:3385	ncbigene:8795	upregulates	Compound	Gene
ncbigene:26047	GO:0008283	participates	Gene	Biological Process
ncbigene:10507	GO:0007155	participates	Gene	Biological Process
ncbigene:10788	ncbigene:8826	interacts	Gene	Gene
pubchem.compound:3647	ncbigene:768	downregulates	Compound	Gene
pubchem.compound:702	ncbigene:361	downregulates	Compound	Gene
ncbigene:5900	ncbigene:1120	interacts	Gene	Gene
ncbigene:1728	ncbigene:7296	interacts	Gene	Gene
ncbigene:1645	GO:0006805	participates	Gene	Biological Process
ncbigene:991	ncbigene:9735	interacts	Gene	Gene
ncbigene:9734	ncbigene:1103	interacts	Gene	Gene
ncbigene:9468	ncbigene:5602	interacts	Gene	Gene
ncbigene:4804	ncbigene:399694	interacts	Gene	Gene
ncbigene:390199	ncbigene:51764	interacts	Gene	Gene
pubchem.compound:55245	ncbigene:6532	downregulates	Compound	Gene
ncbigene:56681	ncbigene:4092	interacts	Gene	Gene
ncbigene:8295	ncbigene:3065	interacts	Gene	Gene
pubchem.compound:3715	ncbigene:1499	downregulates	Compound	Gene
ncbigene:7436	GO:0007165	participates	Gene	Biological Process
ncbigene:54888	GO:0051301	participates	Gene	Biological Process
pubchem.compound:16231	ncbigene:6548	downregulates	Compound	Gene
ncbigene:222546	ncbigene:3630	interacts	Gene	Gene
ncbigene:1029	GO:0007049	participates	Gene	Biological Process
pubchem.compound:2265	GO:0007165	induces	Compound	Biological Process
ncbigene:1456	ncbigene:7157	interacts	Gene	Gene
pubchem.compound:444795	ncbigene:5730	downregulates	Compound	Gene
ncbigene:81458	ncbigene:2788	interacts	Gene	Gene
ncbigene:10755	ncbigene:4646	interacts	Gene	Gene
ncbigene:7201	ncbigene:2769	interacts	Gene	Gene
ncbigene:54821	ncbigene:6232	interacts	Gene	Gene
ncbigene:54910	ncbigene:5364	interacts	Gene	Gene
pubchem.compound:2554	ncbigene:6335	downregulates	Compound	Gene
ncbigene:406	ncbigene:6096	interacts	Gene	Gene
pubchem.compound:44093	ncbigene:5367	upregulates	Compound	Gene
ncbigene:9047	GO:0030154	participates	Gene	Biological Process
pubchem.compound:5284616	ncbigene:9935	upregulates	Compound	Gene
ncbigene:51129	GO:0006629	participates	Gene	Biological Process
ncbigene:6775	ncbigene:92483	interacts	Gene	Gene
ncbigene:338376	ncbigene:3581	interacts	Gene	Gene
ncbigene:9732	ncbigene:998	interacts	Gene	Gene
pubchem.compound:5280453	ncbigene:4953	upregulates	Compound	Gene
ncbigene:1459	ncbigene:1012	interacts	Gene	Gene
ncbigene:8228	ncbigene:2167	interacts	Gene	Gene
ncbigene:5144	ncbigene:814	interacts	Gene	Gene
ncbigene:9994	GO:0007049	participates	Gene	Biological Process
pubchem.compound:24872560	ncbigene:367	downregulates	Compound	Gene
ncbigene:90701	ncbigene:23480	interacts	Gene	Gene
ncbigene:51122	ncbigene:4738	interacts	Gene	Gene
ncbigene:1844	ncbigene:5599	interacts	Gene	Gene
ncbigene:84057	ncbigene:8970	interacts	Gene	Gene
ncbigene:6368	ncbigene:2829	interacts	Gene	Gene
ncbigene:5071	ncbigene:898	interacts	Gene	Gene
ncbigene:6223	ncbigene:3845	interacts	Gene	Gene
ncbigene:79001	GO:0007596	participates	Gene	Biological Process
ncbigene:1432	ncbigene:84867	interacts	Gene	Gene
pubchem.compound:3715	GO:0000902	induces	Compound	Biological Process
pubchem.compound:5284616	ncbigene:5054	upregulates	Compound	Gene
pubchem.compound:3365	ncbigene:627	upregulates	Compound	Gene
ncbigene:22930	ncbigene:51560	interacts	Gene	Gene
ncbigene:441608	ncbigene:51764	interacts	Gene	Gene
pubchem.compound:12035	ncbigene:5970	downregulates	Compound	Gene
ncbigene:6293	GO:0006605	participates	Gene	Biological Process
ncbigene:4825	GO:0030154	participates	Gene	Biological Process
ncbigene:29028	ncbigene:4609	interacts	Gene	Gene
ncbigene:5607	ncbigene:1432	interacts	Gene	Gene
ncbigene:670	GO:0006520	participates	Gene	Biological Process
pubchem.compound:3157	ncbigene:958	upregulates	Compound	Gene
pubchem.compound:5284616	ncbigene:3562	downregulates	Compound	Gene
pubchem.compound:5284616	ncbigene:3206	downregulates	Compound	Gene
ncbigene:119682	ncbigene:2788	interacts	Gene	Gene
ncbigene:23064	GO:0030154	participates	Gene	Biological Process
pubchem.compound:444795	ncbigene:216	downregulates	Compound	Gene
pubchem.compound:2471	ncbigene:1080	downregulates	Compound	Gene
ncbigene:2916	ncbigene:29899	interacts	Gene	Gene
ncbigene:3156	ncbigene:5571	interacts	Gene	Gene
ncbigene:81472	ncbigene:2788	interacts	Gene	Gene
ncbigene:1060	GO:0051301	participates	Gene	Biological Process
ncbigene:5590	ncbigene:9638	interacts	Gene	Gene
pubchem.compound:2993	ncbigene:3778	downregulates	Compound	Gene
ncbigene:1299	ncbigene:3696	interacts	Gene	Gene
ncbigene:57805	GO:0006397	participates	Gene	Biological Process
pubchem.compound:3019	ncbigene:1499	downregulates	Compound	Gene
ncbigene:238	GO:0007275	participates	Gene	Biological Process
ncbigene:8323	ncbigene:2776	interacts	Gene	Gene
pubchem.compound:445354	GO:0007267	induces	Compound	Biological Process
ncbigene:406935	ncbigene:406937	interacts	Gene	Gene
ncbigene:8795	ncbigene:693129	interacts	Gene	Gene
ncbigene:3604	ncbigene:4217	interacts	Gene	Gene
ncbigene:643	ncbigene:63940	interacts	Gene	Gene
ncbigene:1114	GO:0007165	participates	Gene	Biological Process
ncbigene:9423	ncbigene:4131	interacts	Gene	Gene
ncbigene:378708	ncbigene:81565	interacts	Gene	Gene
pubchem.compound:5280453	GO:0043085	induces	Compound	Biological Process
pubchem.compound:4594	ncbigene:1543	downregulates	Compound	Gene
ncbigene:84971	ncbigene:23710	interacts	Gene	Gene
ncbigene:55749	GO:0043065	participates	Gene	Biological Process
ncbigene:1264	ncbigene:5578	interacts	Gene	Gene
ncbigene:4916	ncbigene:10603	interacts	Gene	Gene
ncbigene:23678	ncbigene:6339	interacts	Gene	Gene
pubchem.compound:448537	ncbigene:55503	upregulates	Compound	Gene
ncbigene:1431	GO:0005975	participates	Gene	Biological Process
ncbigene:64100	ncbigene:159	interacts	Gene	Gene
ncbigene:23516	ncbigene:383	interacts	Gene	Gene
ncbigene:7411	GO:0050821	participates	Gene	Biological Process
ncbigene:196	GO:0007049	participates	Gene	Biological Process
ncbigene:54567	ncbigene:4853	interacts	Gene	Gene
pubchem.compound:5280453	ncbigene:3576	downregulates	Compound	Gene
ncbigene:231	GO:0005975	participates	Gene	Biological Process
pubchem.compound:702	ncbigene:7080	downregulates	Compound	Gene
ncbigene:57805	GO:0043065	participates	Gene	Biological Process
ncbigene:5596	ncbigene:3727	interacts	Gene	Gene
ncbigene:8454	GO:0008283	participates	Gene	Biological Process
ncbigene:23408	GO:0007005	participates	Gene	Biological Process
pubchem.compound:2719	ncbigene:7450	downregulates	Compound	Gene
ncbigene:9101	GO:0032880	participates	Gene	Biological Process
pubchem.compound:2375	ncbigene:1956	upregulates	Compound	Gene
ncbigene:55114	GO:0007165	participates	Gene	Biological Process
pubchem.compound:2315	ncbigene:760	downregulates	Compound	Gene
ncbigene:81099	ncbigene:2788	interacts	Gene	Gene
ncbigene:2206	ncbigene:5894	interacts	Gene	Gene
ncbigene:1906	ncbigene:6550	interacts	Gene	Gene
pubchem.compound:5983	GO:0050877	induces	Compound	Biological Process
pubchem.compound:39147	ncbigene:153	downregulates	Compound	Gene
ncbigene:51343	ncbigene:8379	interacts	Gene	Gene
ncbigene:6929	ncbigene:26985	interacts	Gene	Gene
pubchem.compound:54454	ncbigene:7157	upregulates	Compound	Gene
ncbigene:84962	GO:0007049	participates	Gene	Biological Process
ncbigene:5934	GO:0007049	participates	Gene	Biological Process
ncbigene:10678	ncbigene:4060	interacts	Gene	Gene
ncbigene:4710	ncbigene:5567	interacts	Gene	Gene
pubchem.compound:6013	ncbigene:2100	upregulates	Compound	Gene
ncbigene:5743	ncbigene:406977	interacts	Gene	Gene
pubchem.compound:702	ncbigene:4144	downregulates	Compound	Gene
ncbigene:5468	GO:0030154	participates	Gene	Biological Process
ncbigene:6647	ncbigene:4741	interacts	Gene	Gene
ncbigene:57818	ncbigene:5562	interacts	Gene	Gene
pubchem.compound:702	ncbigene:387	upregulates	Compound	Gene
ncbigene:3059	GO:0007165	participates	Gene	Biological Process
ncbigene:6210	ncbigene:9724	interacts	Gene	Gene
ncbigene:4659	ncbigene:94274	interacts	Gene	Gene
ncbigene:3675	ncbigene:9564	interacts	Gene	Gene
ncbigene:3428	GO:0006914	participates	Gene	Biological Process
ncbigene:2826	ncbigene:63940	interacts	Gene	Gene
ncbigene:9518	GO:0007267	participates	Gene	Biological Process
ncbigene:283869	ncbigene:29899	interacts	Gene	Gene
ncbigene:4055	GO:0007165	participates	Gene	Biological Process
pubchem.compound:4091	ncbigene:4792	upregulates	Compound	Gene
ncbigene:3783	ncbigene:85365	interacts	Gene	Gene
ncbigene:220134	GO:0007059	participates	Gene	Biological Process
ncbigene:151648	GO:0051301	participates	Gene	Biological Process
pubchem.compound:702	ncbigene:1555	downregulates	Compound	Gene
pubchem.compound:5280343	ncbigene:2152	downregulates	Compound	Gene
ncbigene:10365	GO:0000902	participates	Gene	Biological Process
ncbigene:843	ncbigene:58155	interacts	Gene	Gene
pubchem.compound:55245	ncbigene:1950	downregulates	Compound	Gene
ncbigene:25847	ncbigene:10459	interacts	Gene	Gene
pubchem.compound:4497	ncbigene:196	upregulates	Compound	Gene
ncbigene:56681	GO:0061024	participates	Gene	Biological Process
ncbigene:9572	ncbigene:8841	interacts	Gene	Gene
ncbigene:89849	GO:0006914	participates	Gene	Biological Process
pubchem.compound:3715	ncbigene:1440	downregulates	Compound	Gene
ncbigene:7465	ncbigene:7846	interacts	Gene	Gene
pubchem.compound:3964	ncbigene:1813	downregulates	Compound	Gene
ncbigene:9965	ncbigene:5156	interacts	Gene	Gene
ncbigene:5978	GO:0043065	participates	Gene	Biological Process
pubchem.compound:5743	ncbigene:1559	upregulates	Compound	Gene
ncbigene:5810	ncbigene:472	interacts	Gene	Gene
ncbigene:7057	GO:0007155	participates	Gene	Biological Process
ncbigene:255631	GO:0030198	participates	Gene	Biological Process
ncbigene:25970	ncbigene:3717	interacts	Gene	Gene
ncbigene:1738	ncbigene:5164	interacts	Gene	Gene
ncbigene:11197	ncbigene:7471	interacts	Gene	Gene
pubchem.compound:10607	ncbigene:54658	downregulates	Compound	Gene
pubchem.compound:5095	ncbigene:1813	upregulates	Compound	Gene
ncbigene:2944	ncbigene:7018	interacts	Gene	Gene
ncbigene:20	GO:0055085	participates	Gene	Biological Process
ncbigene:2254	ncbigene:10580	interacts	Gene	Gene
pubchem.compound:53232	ncbigene:1536	downregulates	Compound	Gene
ncbigene:1901	ncbigene:29127	interacts	Gene	Gene
ncbigene:51308	ncbigene:8590	interacts	Gene	Gene
pubchem.compound:4828	GO:0007165	induces	Compound	Biological Process
ncbigene:139760	ncbigene:2695	interacts	Gene	Gene
ncbigene:4599	GO:0007165	participates	Gene	Biological Process
ncbigene:131890	ncbigene:1816	interacts	Gene	Gene
ncbigene:5518	GO:0007059	participates	Gene	Biological Process
ncbigene:5082	GO:0007165	participates	Gene	Biological Process
ncbigene:6657	ncbigene:55211	interacts	Gene	Gene
ncbigene:90427	GO:0043065	participates	Gene	Biological Process
ncbigene:9972	ncbigene:402569	interacts	Gene	Gene
pubchem.compound:4828	ncbigene:3350	downregulates	Compound	Gene
ncbigene:29904	ncbigene:983	interacts	Gene	Gene
pubchem.compound:9931954	ncbigene:10038	downregulates	Compound	Gene
ncbigene:1045	ncbigene:83998	interacts	Gene	Gene
ncbigene:57448	GO:0008283	participates	Gene	Biological Process
pubchem.compound:5280453	ncbigene:9308	downregulates	Compound	Gene
pubchem.compound:4477	ncbigene:6774	downregulates	Compound	Gene
ncbigene:3908	ncbigene:22987	interacts	Gene	Gene
ncbigene:7936	ncbigene:9656	interacts	Gene	Gene
ncbigene:5801	GO:0007165	participates	Gene	Biological Process
ncbigene:366	ncbigene:51561	interacts	Gene	Gene
ncbigene:2248	GO:0007267	participates	Gene	Biological Process
ncbigene:2475	ncbigene:1938	interacts	Gene	Gene
ncbigene:51400	ncbigene:28227	interacts	Gene	Gene
ncbigene:3569	GO:0043065	participates	Gene	Biological Process
ncbigene:1128	ncbigene:55970	interacts	Gene	Gene
ncbigene:952	ncbigene:219931	interacts	Gene	Gene
ncbigene:7031	GO:0007165	participates	Gene	Biological Process
ncbigene:25805	ncbigene:2668	interacts	Gene	Gene
ncbigene:55997	ncbigene:10637	interacts	Gene	Gene
ncbigene:2524	ncbigene:25974	interacts	Gene	Gene
ncbigene:84134	ncbigene:6647	interacts	Gene	Gene
pubchem.compound:448537	ncbigene:3350	upregulates	Compound	Gene
ncbigene:8061	GO:0043065	participates	Gene	Biological Process
ncbigene:1213	GO:0006914	participates	Gene	Biological Process
ncbigene:219957	ncbigene:408	interacts	Gene	Gene
ncbigene:388531	ncbigene:5148	interacts	Gene	Gene
pubchem.compound:5280453	ncbigene:9023	upregulates	Compound	Gene
ncbigene:27240	GO:0007165	participates	Gene	Biological Process
ncbigene:9700	ncbigene:8243	interacts	Gene	Gene
ncbigene:22846	GO:0006508	participates	Gene	Biological Process
pubchem.compound:444795	ncbigene:1051	upregulates	Compound	Gene
ncbigene:135	ncbigene:2776	interacts	Gene	Gene
ncbigene:4215	ncbigene:5528	interacts	Gene	Gene
ncbigene:23396	ncbigene:6383	interacts	Gene	Gene
ncbigene:8570	GO:0006397	participates	Gene	Biological Process
ncbigene:9443	ncbigene:2167	interacts	Gene	Gene
ncbigene:5420	ncbigene:4312	interacts	Gene	Gene
ncbigene:572	ncbigene:5568	interacts	Gene	Gene
ncbigene:136991	GO:0030154	participates	Gene	Biological Process
ncbigene:7392	ncbigene:3162	interacts	Gene	Gene
ncbigene:88	GO:0007155	participates	Gene	Biological Process
ncbigene:494115	GO:0006397	participates	Gene	Biological Process
ncbigene:10411	ncbigene:3767	interacts	Gene	Gene
ncbigene:10728	ncbigene:2288	interacts	Gene	Gene
pubchem.compound:4932	ncbigene:6331	downregulates	Compound	Gene
ncbigene:7316	ncbigene:9820	interacts	Gene	Gene
ncbigene:9626	GO:0007165	participates	Gene	Biological Process
pubchem.compound:4474	ncbigene:783	downregulates	Compound	Gene
ncbigene:839	ncbigene:3875	interacts	Gene	Gene
ncbigene:9734	ncbigene:407034	interacts	Gene	Gene
ncbigene:8797	ncbigene:8794	interacts	Gene	Gene
ncbigene:4704	ncbigene:5568	interacts	Gene	Gene
ncbigene:4692	ncbigene:6774	interacts	Gene	Gene
ncbigene:55109	ncbigene:369	interacts	Gene	Gene
ncbigene:5362	ncbigene:5881	interacts	Gene	Gene
ncbigene:22926	GO:0006457	participates	Gene	Biological Process
pubchem.compound:448537	ncbigene:6340	upregulates	Compound	Gene
pubchem.compound:4993	ncbigene:3087	upregulates	Compound	Gene
ncbigene:2705	ncbigene:5595	interacts	Gene	Gene
pubchem.compound:3559	ncbigene:4878	downregulates	Compound	Gene
ncbigene:4986	ncbigene:63940	interacts	Gene	Gene
ncbigene:8392	ncbigene:2788	interacts	Gene	Gene
pubchem.compound:3559	ncbigene:5153	upregulates	Compound	Gene
pubchem.compound:3385	ncbigene:2264	downregulates	Compound	Gene
ncbigene:3303	ncbigene:57805	interacts	Gene	Gene
pubchem.compound:444795	ncbigene:286	upregulates	Compound	Gene
ncbigene:79258	GO:0006508	participates	Gene	Biological Process
ncbigene:3084	GO:0030154	participates	Gene	Biological Process
ncbigene:4089	ncbigene:3400	interacts	Gene	Gene
ncbigene:3397	ncbigene:2002	interacts	Gene	Gene
ncbigene:1854	ncbigene:1843	interacts	Gene	Gene
ncbigene:100532726	ncbigene:5568	interacts	Gene	Gene
ncbigene:5933	ncbigene:91750	interacts	Gene	Gene
ncbigene:3683	ncbigene:5662	interacts	Gene	Gene
ncbigene:1793	ncbigene:387	interacts	Gene	Gene
ncbigene:126541	ncbigene:51764	interacts	Gene	Gene
ncbigene:3972	GO:0007165	participates	Gene	Biological Process
pubchem.compound:44462760	ncbigene:5894	downregulates	Compound	Gene
ncbigene:5649	GO:0006508	participates	Gene	Biological Process
ncbigene:10752	GO:0007165	participates	Gene	Biological Process
ncbigene:51	ncbigene:3725	interacts	Gene	Gene
ncbigene:79723	GO:0007049	participates	Gene	Biological Process
pubchem.compound:5360373	ncbigene:4089	downregulates	Compound	Gene
ncbigene:390148	ncbigene:51764	interacts	Gene	Gene
ncbigene:285659	ncbigene:51764	interacts	Gene	Gene
pubchem.compound:3559	ncbigene:5179	upregulates	Compound	Gene
ncbigene:8620	ncbigene:10886	interacts	Gene	Gene
ncbigene:6531	ncbigene:1812	interacts	Gene	Gene
ncbigene:5695	ncbigene:4055	interacts	Gene	Gene
ncbigene:51378	ncbigene:4915	interacts	Gene	Gene
ncbigene:10048	ncbigene:3082	interacts	Gene	Gene
ncbigene:8334	ncbigene:3817	interacts	Gene	Gene
pubchem.compound:6013	ncbigene:6418	upregulates	Compound	Gene
ncbigene:9855	GO:0007155	participates	Gene	Biological Process
ncbigene:7060	ncbigene:6385	interacts	Gene	Gene
pubchem.compound:60854	ncbigene:147	downregulates	Compound	Gene
pubchem.compound:448537	ncbigene:6584	upregulates	Compound	Gene
ncbigene:9133	ncbigene:80315	interacts	Gene	Gene
ncbigene:4683	ncbigene:7518	interacts	Gene	Gene
ncbigene:5906	ncbigene:23108	interacts	Gene	Gene
ncbigene:23365	ncbigene:6237	interacts	Gene	Gene
ncbigene:219469	ncbigene:2788	interacts	Gene	Gene
pubchem.compound:3373	ncbigene:9768	downregulates	Compound	Gene
pubchem.compound:6013	ncbigene:8654	upregulates	Compound	Gene
ncbigene:655	GO:0043065	participates	Gene	Biological Process
ncbigene:3113	ncbigene:920	interacts	Gene	Gene
ncbigene:1029	ncbigene:406911	interacts	Gene	Gene
ncbigene:991	ncbigene:9793	interacts	Gene	Gene
ncbigene:79723	ncbigene:3845	interacts	Gene	Gene
ncbigene:10874	ncbigene:29899	interacts	Gene	Gene
pubchem.compound:5073	ncbigene:3362	downregulates	Compound	Gene
pubchem.compound:3715	ncbigene:2990	upregulates	Compound	Gene
ncbigene:2245	GO:0007165	participates	Gene	Biological Process
ncbigene:10093	ncbigene:60	interacts	Gene	Gene
ncbigene:8677	GO:0032880	participates	Gene	Biological Process
pubchem.compound:60854	GO:0030154	induces	Compound	Biological Process
ncbigene:708	ncbigene:2243	interacts	Gene	Gene
ncbigene:1967	ncbigene:1968	interacts	Gene	Gene
pubchem.compound:54687	ncbigene:5881	downregulates	Compound	Gene
ncbigene:5565	ncbigene:5208	interacts	Gene	Gene
ncbigene:9900	GO:0055085	participates	Gene	Biological Process
ncbigene:782	ncbigene:55012	interacts	Gene	Gene
ncbigene:81318	ncbigene:2788	interacts	Gene	Gene
ncbigene:11044	ncbigene:369	interacts	Gene	Gene
ncbigene:3352	ncbigene:29899	interacts	Gene	Gene
ncbigene:9610	ncbigene:5878	interacts	Gene	Gene
pubchem.compound:4171	ncbigene:3351	upregulates	Compound	Gene
ncbigene:117581	GO:0030154	participates	Gene	Biological Process
ncbigene:991	GO:0030154	participates	Gene	Biological Process
ncbigene:151246	GO:0051301	participates	Gene	Biological Process
ncbigene:7704	GO:0043065	participates	Gene	Biological Process
ncbigene:4731	ncbigene:5567	interacts	Gene	Gene
ncbigene:8773	ncbigene:6517	interacts	Gene	Gene
ncbigene:3455	ncbigene:7297	interacts	Gene	Gene
ncbigene:84259	ncbigene:26043	interacts	Gene	Gene
pubchem.compound:31703	ncbigene:7155	downregulates	Compound	Gene
pubchem.compound:4594	ncbigene:2520	upregulates	Compound	Gene
ncbigene:8348	ncbigene:23030	interacts	Gene	Gene
ncbigene:26648	ncbigene:51764	interacts	Gene	Gene
pubchem.compound:3488	ncbigene:3576	downregulates	Compound	Gene
pubchem.compound:2719	ncbigene:7072	upregulates	Compound	Gene
ncbigene:3694	ncbigene:5747	interacts	Gene	Gene
ncbigene:81797	ncbigene:2788	interacts	Gene	Gene
ncbigene:10094	ncbigene:60	interacts	Gene	Gene
ncbigene:27436	GO:0051301	participates	Gene	Biological Process
ncbigene:81061	ncbigene:51764	interacts	Gene	Gene
ncbigene:127069	ncbigene:51764	interacts	Gene	Gene
ncbigene:84447	ncbigene:573	interacts	Gene	Gene
ncbigene:1741	GO:0009790	participates	Gene	Biological Process
ncbigene:4478	GO:0007010	participates	Gene	Biological Process
ncbigene:27258	GO:0006397	participates	Gene	Biological Process
ncbigene:55851	ncbigene:92737	interacts	Gene	Gene
ncbigene:5081	GO:0048856	participates	Gene	Biological Process
ncbigene:51366	ncbigene:8945	interacts	Gene	Gene
ncbigene:10672	GO:0030154	participates	Gene	Biological Process
ncbigene:5905	GO:0006913	participates	Gene	Biological Process
pubchem.compound:5282181	ncbigene:7421	upregulates	Compound	Gene
pubchem.compound:5284616	ncbigene:23362	upregulates	Compound	Gene
pubchem.compound:448537	ncbigene:8877	upregulates	Compound	Gene
pubchem.compound:31703	ncbigene:8795	upregulates	Compound	Gene
ncbigene:23327	ncbigene:5156	interacts	Gene	Gene
ncbigene:8794	GO:0043065	participates	Gene	Biological Process
ncbigene:1062	GO:0007059	participates	Gene	Biological Process
ncbigene:4097	ncbigene:3048	interacts	Gene	Gene
ncbigene:6605	ncbigene:2960	interacts	Gene	Gene
ncbigene:6427	ncbigene:6629	interacts	Gene	Gene
ncbigene:3972	ncbigene:84823	interacts	Gene	Gene
ncbigene:238	ncbigene:5787	interacts	Gene	Gene
ncbigene:4050	ncbigene:7186	interacts	Gene	Gene
ncbigene:3561	ncbigene:6777	interacts	Gene	Gene
ncbigene:10791	GO:0030154	participates	Gene	Biological Process
pubchem.compound:3278	ncbigene:2012	downregulates	Compound	Gene
ncbigene:10945	ncbigene:1211	interacts	Gene	Gene
pubchem.compound:4091	ncbigene:23411	downregulates	Compound	Gene
ncbigene:580	ncbigene:8314	interacts	Gene	Gene
ncbigene:1788	ncbigene:407026	interacts	Gene	Gene
ncbigene:53371	GO:0006913	participates	Gene	Biological Process
ncbigene:65264	GO:0043065	participates	Gene	Biological Process
pubchem.compound:2756	ncbigene:51109	downregulates	Compound	Gene
ncbigene:440153	ncbigene:51764	interacts	Gene	Gene
ncbigene:9887	ncbigene:1981	interacts	Gene	Gene
ncbigene:6423	ncbigene:7478	interacts	Gene	Gene
pubchem.compound:9782	ncbigene:2908	upregulates	Compound	Gene
ncbigene:4715	ncbigene:5566	interacts	Gene	Gene
pubchem.compound:448537	ncbigene:51807	upregulates	Compound	Gene
ncbigene:3371	ncbigene:4851	interacts	Gene	Gene
ncbigene:2965	ncbigene:9656	interacts	Gene	Gene
ncbigene:6670	ncbigene:1026	interacts	Gene	Gene
pubchem.compound:5284616	ncbigene:54541	downregulates	Compound	Gene
ncbigene:4799	ncbigene:4853	interacts	Gene	Gene
ncbigene:8536	ncbigene:4893	interacts	Gene	Gene
ncbigene:81929	GO:0051301	participates	Gene	Biological Process
pubchem.compound:448537	ncbigene:4987	upregulates	Compound	Gene
ncbigene:2641	ncbigene:4158	interacts	Gene	Gene
pubchem.compound:448537	ncbigene:3485	upregulates	Compound	Gene
ncbigene:84335	ncbigene:3476	interacts	Gene	Gene
ncbigene:4174	ncbigene:5558	interacts	Gene	Gene
pubchem.compound:5360373	ncbigene:1636	upregulates	Compound	Gene
ncbigene:432355	ncbigene:1142	interacts	Gene	Gene
ncbigene:8825	ncbigene:9256	interacts	Gene	Gene
ncbigene:650	ncbigene:8646	interacts	Gene	Gene
pubchem.compound:5743	ncbigene:3082	downregulates	Compound	Gene
ncbigene:406937	ncbigene:93649	interacts	Gene	Gene
ncbigene:64805	ncbigene:29899	interacts	Gene	Gene
ncbigene:55707	GO:0016192	participates	Gene	Biological Process
