source	target	edge_type	source_node_type	target_node_type
pubchem.compound:3488	GO:0050877	induces	Compound	Biological Process
pubchem.compound:4091	ncbigene:4318	downregulates	Compound	Gene
ncbigene:4738	ncbigene:26190	interacts	Gene	Gene
ncbigene:83597	ncbigene:81318	interacts	Gene	Gene
ncbigene:285093	ncbigene:81797	interacts	Gene	Gene
ncbigene:2249	GO:0007267	participates	Gene	Biological Process
ncbigene:1577	GO:0006805	participates	Gene	Biological Process
ncbigene:65083	ncbigene:54555	interacts	Gene	Gene
ncbigene:7343	ncbigene:8341	interacts	Gene	Gene
pubchem.compound:9904	ncbigene:25928	downregulates	Compound	Gene
ncbigene:6430	ncbigene:10772	interacts	Gene	Gene
ncbigene:353299	ncbigene:2776	interacts	Gene	Gene
ncbigene:115290	ncbigene:899	interacts	Gene	Gene
pubchem.compound:54454	ncbigene:5244	upregulates	Compound	Gene
ncbigene:4093	ncbigene:7048	interacts	Gene	Gene
ncbigene:5905	ncbigene:5903	interacts	Gene	Gene
ncbigene:4297	ncbigene:3017	interacts	Gene	Gene
ncbigene:25926	ncbigene:51602	interacts	Gene	Gene
pubchem.compound:5770	ncbigene:2765	upregulates	Compound	Gene
ncbigene:7248	ncbigene:8649	interacts	Gene	Gene
ncbigene:2207	ncbigene:5295	interacts	Gene	Gene
pubchem.compound:4911	ncbigene:24145	downregulates	Compound	Gene
ncbigene:4023	ncbigene:5465	interacts	Gene	Gene
ncbigene:1869	ncbigene:5366	interacts	Gene	Gene
pubchem.compound:12035	GO:0022607	induces	Compound	Biological Process
ncbigene:6203	ncbigene:2091	interacts	Gene	Gene
ncbigene:396	GO:0032880	participates	Gene	Biological Process
ncbigene:4927	ncbigene:84321	interacts	Gene	Gene
ncbigene:5433	ncbigene:5440	interacts	Gene	Gene
ncbigene:3013	ncbigene:8349	interacts	Gene	Gene
ncbigene:3443	ncbigene:5777	interacts	Gene	Gene
ncbigene:27243	GO:0006914	participates	Gene	Biological Process
ncbigene:5516	ncbigene:10253	interacts	Gene	Gene
ncbigene:25926	ncbigene:5822	interacts	Gene	Gene
ncbigene:1964	ncbigene:8894	interacts	Gene	Gene
ncbigene:91582	ncbigene:3303	interacts	Gene	Gene
ncbigene:4784	ncbigene:55703	interacts	Gene	Gene
ncbigene:1616	ncbigene:5606	interacts	Gene	Gene
ncbigene:27327	ncbigene:8342	interacts	Gene	Gene
ncbigene:6517	ncbigene:8841	interacts	Gene	Gene
ncbigene:5468	ncbigene:4023	interacts	Gene	Gene
pubchem.compound:13109	ncbigene:367	upregulates	Compound	Gene
ncbigene:5530	ncbigene:8867	interacts	Gene	Gene
ncbigene:3674	ncbigene:3065	interacts	Gene	Gene
ncbigene:9794	ncbigene:2324	interacts	Gene	Gene
ncbigene:4233	ncbigene:2549	interacts	Gene	Gene
ncbigene:10498	ncbigene:7296	interacts	Gene	Gene
ncbigene:3606	ncbigene:3586	interacts	Gene	Gene
pubchem.compound:5284616	ncbigene:5468	downregulates	Compound	Gene
pubchem.compound:444795	ncbigene:6256	upregulates	Compound	Gene
ncbigene:4040	ncbigene:7483	interacts	Gene	Gene
ncbigene:836	ncbigene:5062	interacts	Gene	Gene
ncbigene:6908	ncbigene:1869	interacts	Gene	Gene
ncbigene:1856	ncbigene:1452	interacts	Gene	Gene
pubchem.compound:30323	ncbigene:3162	upregulates	Compound	Gene
ncbigene:1233	ncbigene:126006	interacts	Gene	Gene
ncbigene:2782	ncbigene:9265	interacts	Gene	Gene
ncbigene:55904	ncbigene:57690	interacts	Gene	Gene
ncbigene:6776	ncbigene:9021	interacts	Gene	Gene
ncbigene:83439	ncbigene:4609	interacts	Gene	Gene
ncbigene:5529	ncbigene:5515	interacts	Gene	Gene
ncbigene:5872	ncbigene:149371	interacts	Gene	Gene
pubchem.compound:5282379	ncbigene:3861	downregulates	Compound	Gene
ncbigene:2962	ncbigene:545	interacts	Gene	Gene
ncbigene:5796	GO:0007155	participates	Gene	Biological Process
ncbigene:79003	ncbigene:6249	interacts	Gene	Gene
pubchem.compound:444795	ncbigene:11096	upregulates	Compound	Gene
ncbigene:816	ncbigene:5532	interacts	Gene	Gene
ncbigene:132112	ncbigene:8388	interacts	Gene	Gene
ncbigene:6427	GO:0006397	participates	Gene	Biological Process
ncbigene:5437	ncbigene:80004	interacts	Gene	Gene
pubchem.compound:37542	GO:0006629	induces	Compound	Biological Process
ncbigene:84057	ncbigene:3017	interacts	Gene	Gene
pubchem.compound:702	ncbigene:4488	downregulates	Compound	Gene
ncbigene:1387	ncbigene:3158	interacts	Gene	Gene
ncbigene:1105	ncbigene:192669	interacts	Gene	Gene
ncbigene:3565	ncbigene:8651	interacts	Gene	Gene
ncbigene:5516	ncbigene:8655	interacts	Gene	Gene
ncbigene:4176	ncbigene:5422	interacts	Gene	Gene
ncbigene:732	ncbigene:729	interacts	Gene	Gene
ncbigene:51224	ncbigene:55215	interacts	Gene	Gene
ncbigene:54815	ncbigene:9013	interacts	Gene	Gene
ncbigene:4041	ncbigene:7474	interacts	Gene	Gene
pubchem.compound:4943	ncbigene:6326	downregulates	Compound	Gene
ncbigene:10445	ncbigene:64708	interacts	Gene	Gene
ncbigene:839	ncbigene:5725	interacts	Gene	Gene
pubchem.compound:3715	ncbigene:50964	upregulates	Compound	Gene
ncbigene:79172	ncbigene:7514	interacts	Gene	Gene
ncbigene:1286	ncbigene:2161	interacts	Gene	Gene
ncbigene:3559	ncbigene:3716	interacts	Gene	Gene
ncbigene:10681	ncbigene:776	interacts	Gene	Gene
ncbigene:5925	ncbigene:29855	interacts	Gene	Gene
ncbigene:7020	ncbigene:5308	interacts	Gene	Gene
ncbigene:10818	ncbigene:26281	interacts	Gene	Gene
ncbigene:50839	ncbigene:63940	interacts	Gene	Gene
ncbigene:65055	ncbigene:81341	interacts	Gene	Gene
ncbigene:9794	ncbigene:23286	interacts	Gene	Gene
ncbigene:9820	GO:0006508	participates	Gene	Biological Process
ncbigene:6189	ncbigene:9724	interacts	Gene	Gene
ncbigene:220134	ncbigene:5528	interacts	Gene	Gene
ncbigene:3005	ncbigene:4001	interacts	Gene	Gene
ncbigene:392	ncbigene:375	interacts	Gene	Gene
ncbigene:401138	GO:0007155	participates	Gene	Biological Process
pubchem.compound:4107	ncbigene:759	downregulates	Compound	Gene
pubchem.compound:448537	ncbigene:4739	downregulates	Compound	Gene
ncbigene:4343	ncbigene:27161	interacts	Gene	Gene
ncbigene:4803	ncbigene:5295	interacts	Gene	Gene
ncbigene:6829	ncbigene:64859	interacts	Gene	Gene
ncbigene:8312	ncbigene:1855	interacts	Gene	Gene
ncbigene:3146	ncbigene:3007	interacts	Gene	Gene
ncbigene:6924	ncbigene:9656	interacts	Gene	Gene
ncbigene:3558	ncbigene:3667	interacts	Gene	Gene
ncbigene:7249	GO:0016192	participates	Gene	Biological Process
pubchem.compound:3341	GO:0006913	induces	Compound	Biological Process
ncbigene:9477	ncbigene:1050	interacts	Gene	Gene
ncbigene:2792	ncbigene:27128	interacts	Gene	Gene
ncbigene:1612	GO:0043065	participates	Gene	Biological Process
ncbigene:1234	ncbigene:63940	interacts	Gene	Gene
ncbigene:10403	ncbigene:9184	interacts	Gene	Gene
ncbigene:8453	ncbigene:28991	interacts	Gene	Gene
ncbigene:8341	ncbigene:474382	interacts	Gene	Gene
ncbigene:25909	ncbigene:1781	interacts	Gene	Gene
ncbigene:836	GO:0006508	participates	Gene	Biological Process
ncbigene:10445	ncbigene:51138	interacts	Gene	Gene
ncbigene:1452	GO:0007165	participates	Gene	Biological Process
ncbigene:150	ncbigene:2771	interacts	Gene	Gene
ncbigene:3146	ncbigene:3024	interacts	Gene	Gene
ncbigene:25936	ncbigene:5525	interacts	Gene	Gene
ncbigene:7153	GO:0006260	participates	Gene	Biological Process
pubchem.compound:448537	ncbigene:85480	upregulates	Compound	Gene
ncbigene:22916	ncbigene:5434	interacts	Gene	Gene
pubchem.compound:31703	ncbigene:3480	downregulates	Compound	Gene
ncbigene:5268	GO:0030198	participates	Gene	Biological Process
ncbigene:11200	ncbigene:7533	interacts	Gene	Gene
pubchem.compound:31703	ncbigene:638	upregulates	Compound	Gene
pubchem.compound:4158	ncbigene:2353	upregulates	Compound	Gene
ncbigene:6777	ncbigene:896	interacts	Gene	Gene
pubchem.compound:36314	ncbigene:5894	upregulates	Compound	Gene
pubchem.compound:145068	ncbigene:2155	upregulates	Compound	Gene
ncbigene:3198	ncbigene:5914	interacts	Gene	Gene
ncbigene:8812	ncbigene:672	interacts	Gene	Gene
ncbigene:285093	ncbigene:81696	interacts	Gene	Gene
ncbigene:6777	ncbigene:894	interacts	Gene	Gene
ncbigene:5175	ncbigene:6714	interacts	Gene	Gene
ncbigene:355	ncbigene:5609	interacts	Gene	Gene
pubchem.compound:9829523	GO:0055085	induces	Compound	Biological Process
ncbigene:285231	ncbigene:146330	interacts	Gene	Gene
ncbigene:6117	ncbigene:2274	interacts	Gene	Gene
ncbigene:100526739	ncbigene:5527	interacts	Gene	Gene
ncbigene:11091	ncbigene:57690	interacts	Gene	Gene
ncbigene:126433	ncbigene:55336	interacts	Gene	Gene
pubchem.compound:448537	ncbigene:952	upregulates	Compound	Gene
ncbigene:6657	ncbigene:55211	interacts	Gene	Gene
ncbigene:219958	GO:0007165	participates	Gene	Biological Process
ncbigene:729	ncbigene:732	interacts	Gene	Gene
ncbigene:613	ncbigene:9467	interacts	Gene	Gene
ncbigene:5438	ncbigene:5725	interacts	Gene	Gene
ncbigene:6228	ncbigene:79050	interacts	Gene	Gene
ncbigene:55143	ncbigene:5525	interacts	Gene	Gene
pubchem.compound:5280453	ncbigene:4233	downregulates	Compound	Gene
ncbigene:51096	ncbigene:9790	interacts	Gene	Gene
ncbigene:4855	ncbigene:26523	interacts	Gene	Gene
pubchem.compound:55245	ncbigene:55503	downregulates	Compound	Gene
ncbigene:2733	ncbigene:84271	interacts	Gene	Gene
ncbigene:5529	ncbigene:23401	interacts	Gene	Gene
ncbigene:10200	ncbigene:6159	interacts	Gene	Gene
pubchem.compound:124087	GO:0002376	induces	Compound	Biological Process
ncbigene:718	ncbigene:26086	interacts	Gene	Gene
ncbigene:84916	ncbigene:4809	interacts	Gene	Gene
ncbigene:378708	ncbigene:5527	interacts	Gene	Gene
ncbigene:1432	ncbigene:1844	interacts	Gene	Gene
ncbigene:8312	ncbigene:5529	interacts	Gene	Gene
pubchem.compound:4943	ncbigene:54658	upregulates	Compound	Gene
ncbigene:8317	ncbigene:5558	interacts	Gene	Gene
ncbigene:3082	ncbigene:10653	interacts	Gene	Gene
ncbigene:26232	ncbigene:201456	interacts	Gene	Gene
ncbigene:5829	GO:0007155	participates	Gene	Biological Process
ncbigene:8490	ncbigene:2773	interacts	Gene	Gene
ncbigene:2908	ncbigene:4023	interacts	Gene	Gene
pubchem.compound:4912	ncbigene:949	upregulates	Compound	Gene
pubchem.compound:5360373	ncbigene:4312	upregulates	Compound	Gene
ncbigene:728	ncbigene:29899	interacts	Gene	Gene
ncbigene:2158	ncbigene:462	interacts	Gene	Gene
ncbigene:2932	ncbigene:30834	interacts	Gene	Gene
pubchem.compound:145068	ncbigene:7076	upregulates	Compound	Gene
ncbigene:2811	ncbigene:94239	interacts	Gene	Gene
ncbigene:6872	ncbigene:1026	interacts	Gene	Gene
ncbigene:10025	ncbigene:51129	interacts	Gene	Gene
ncbigene:10498	ncbigene:2274	interacts	Gene	Gene
ncbigene:57405	ncbigene:55055	interacts	Gene	Gene
ncbigene:404672	ncbigene:2177	interacts	Gene	Gene
ncbigene:57551	ncbigene:5528	interacts	Gene	Gene
pubchem.compound:2756	ncbigene:5617	upregulates	Compound	Gene
ncbigene:55166	ncbigene:51143	interacts	Gene	Gene
ncbigene:3082	GO:0000902	participates	Gene	Biological Process
pubchem.compound:445643	ncbigene:54205	downregulates	Compound	Gene
ncbigene:129401	GO:0006913	participates	Gene	Biological Process
ncbigene:344892	ncbigene:81696	interacts	Gene	Gene
ncbigene:9444	ncbigene:7529	interacts	Gene	Gene
ncbigene:1022	ncbigene:6938	interacts	Gene	Gene
ncbigene:3454	ncbigene:6773	interacts	Gene	Gene
ncbigene:1439	ncbigene:6776	interacts	Gene	Gene
ncbigene:4090	GO:0007165	participates	Gene	Biological Process
ncbigene:1213	ncbigene:22905	interacts	Gene	Gene
ncbigene:3123	ncbigene:2771	interacts	Gene	Gene
ncbigene:843	ncbigene:836	interacts	Gene	Gene
ncbigene:7533	ncbigene:5894	interacts	Gene	Gene
pubchem.compound:6013	ncbigene:4846	upregulates	Compound	Gene
pubchem.compound:448537	ncbigene:23508	downregulates	Compound	Gene
pubchem.compound:54454	ncbigene:9407	downregulates	Compound	Gene
ncbigene:2475	ncbigene:5515	interacts	Gene	Gene
ncbigene:8970	ncbigene:85236	interacts	Gene	Gene
ncbigene:5228	GO:0030154	participates	Gene	Biological Process
ncbigene:10382	ncbigene:402	interacts	Gene	Gene
ncbigene:83597	ncbigene:81469	interacts	Gene	Gene
ncbigene:5566	ncbigene:3767	interacts	Gene	Gene
ncbigene:1060	ncbigene:5525	interacts	Gene	Gene
ncbigene:283807	ncbigene:26270	interacts	Gene	Gene
ncbigene:94235	ncbigene:26086	interacts	Gene	Gene
pubchem.compound:5280343	ncbigene:50508	downregulates	Compound	Gene
ncbigene:7832	ncbigene:3219	interacts	Gene	Gene
pubchem.compound:2763	ncbigene:335	upregulates	Compound	Gene
ncbigene:151648	ncbigene:1062	interacts	Gene	Gene
pubchem.compound:31307	GO:0022607	induces	Compound	Biological Process
ncbigene:1060	ncbigene:1058	interacts	Gene	Gene
ncbigene:23225	ncbigene:79760	interacts	Gene	Gene
ncbigene:1386	ncbigene:4879	interacts	Gene	Gene
ncbigene:54821	ncbigene:5529	interacts	Gene	Gene
pubchem.compound:3715	ncbigene:4170	downregulates	Compound	Gene
ncbigene:23511	ncbigene:9939	interacts	Gene	Gene
ncbigene:6604	ncbigene:8800	interacts	Gene	Gene
ncbigene:6921	ncbigene:472	interacts	Gene	Gene
ncbigene:8658	ncbigene:7015	interacts	Gene	Gene
ncbigene:7905	ncbigene:81318	interacts	Gene	Gene
pubchem.compound:448537	ncbigene:4087	upregulates	Compound	Gene
ncbigene:7159	ncbigene:355	interacts	Gene	Gene
pubchem.compound:3961	ncbigene:23576	upregulates	Compound	Gene
ncbigene:5433	ncbigene:9656	interacts	Gene	Gene
ncbigene:5518	ncbigene:5515	interacts	Gene	Gene
pubchem.compound:33741	ncbigene:2906	downregulates	Compound	Gene
ncbigene:2064	ncbigene:6654	interacts	Gene	Gene
pubchem.compound:448537	ncbigene:7157	upregulates	Compound	Gene
ncbigene:54620	ncbigene:283807	interacts	Gene	Gene
ncbigene:7297	ncbigene:3441	interacts	Gene	Gene
ncbigene:1956	ncbigene:6464	interacts	Gene	Gene
pubchem.compound:5280343	ncbigene:19	upregulates	Compound	Gene
ncbigene:26232	ncbigene:222235	interacts	Gene	Gene
ncbigene:57670	ncbigene:3845	interacts	Gene	Gene
ncbigene:22919	ncbigene:5529	interacts	Gene	Gene
ncbigene:4784	ncbigene:10623	interacts	Gene	Gene
ncbigene:4927	ncbigene:81608	interacts	Gene	Gene
ncbigene:192670	ncbigene:8349	interacts	Gene	Gene
ncbigene:9969	ncbigene:5346	interacts	Gene	Gene
pubchem.compound:3372	ncbigene:805	downregulates	Compound	Gene
ncbigene:11065	ncbigene:3576	interacts	Gene	Gene
ncbigene:57413	ncbigene:29899	interacts	Gene	Gene
pubchem.compound:5284616	ncbigene:5578	downregulates	Compound	Gene
pubchem.compound:24826799	GO:0010951	induces	Compound	Biological Process
ncbigene:8900	ncbigene:1869	interacts	Gene	Gene
pubchem.compound:2797	ncbigene:57104	upregulates	Compound	Gene
ncbigene:3015	ncbigene:354	interacts	Gene	Gene
pubchem.compound:10607	GO:0043065	induces	Compound	Biological Process
ncbigene:3717	ncbigene:5605	interacts	Gene	Gene
ncbigene:5604	ncbigene:5594	interacts	Gene	Gene
ncbigene:5048	ncbigene:401541	interacts	Gene	Gene
ncbigene:54821	ncbigene:54820	interacts	Gene	Gene
ncbigene:5781	ncbigene:3265	interacts	Gene	Gene
ncbigene:1605	ncbigene:5879	interacts	Gene	Gene
ncbigene:9542	ncbigene:5594	interacts	Gene	Gene
ncbigene:8317	ncbigene:6045	interacts	Gene	Gene
ncbigene:3576	ncbigene:11340	interacts	Gene	Gene
ncbigene:54820	ncbigene:5048	interacts	Gene	Gene
pubchem.compound:3108	ncbigene:2152	downregulates	Compound	Gene
ncbigene:6502	ncbigene:54620	interacts	Gene	Gene
ncbigene:4214	ncbigene:5604	interacts	Gene	Gene
ncbigene:5575	ncbigene:1385	interacts	Gene	Gene
ncbigene:54850	ncbigene:51397	interacts	Gene	Gene
ncbigene:10919	ncbigene:9015	interacts	Gene	Gene
ncbigene:10928	ncbigene:3265	interacts	Gene	Gene
ncbigene:3265	ncbigene:2114	interacts	Gene	Gene
ncbigene:29110	ncbigene:81030	interacts	Gene	Gene
ncbigene:2648	ncbigene:23129	interacts	Gene	Gene
ncbigene:88745	ncbigene:27340	interacts	Gene	Gene
ncbigene:151648	GO:0051301	participates	Gene	Biological Process
pubchem.compound:3121	ncbigene:6606	upregulates	Compound	Gene
ncbigene:8317	ncbigene:6015	interacts	Gene	Gene
pubchem.compound:5564	GO:0007017	induces	Compound	Biological Process
ncbigene:6502	ncbigene:26268	interacts	Gene	Gene
ncbigene:6196	GO:0007165	participates	Gene	Biological Process
ncbigene:5906	ncbigene:7529	interacts	Gene	Gene
pubchem.compound:5284616	ncbigene:283	downregulates	Compound	Gene
ncbigene:54205	ncbigene:842	interacts	Gene	Gene
pubchem.compound:37542	ncbigene:2100	upregulates	Compound	Gene
ncbigene:25782	ncbigene:55860	interacts	Gene	Gene
pubchem.compound:6013	ncbigene:5020	upregulates	Compound	Gene
pubchem.compound:3488	ncbigene:3592	downregulates	Compound	Gene
ncbigene:10445	ncbigene:10980	interacts	Gene	Gene
ncbigene:9793	ncbigene:7514	interacts	Gene	Gene
ncbigene:8453	ncbigene:23142	interacts	Gene	Gene
ncbigene:9847	ncbigene:60412	interacts	Gene	Gene
pubchem.compound:5426	ncbigene:4790	downregulates	Compound	Gene
ncbigene:114049	ncbigene:6218	interacts	Gene	Gene
ncbigene:1325	ncbigene:29899	interacts	Gene	Gene
ncbigene:3008	ncbigene:4001	interacts	Gene	Gene
ncbigene:51330	GO:0007155	participates	Gene	Biological Process
ncbigene:3265	ncbigene:2113	interacts	Gene	Gene
ncbigene:7249	ncbigene:7531	interacts	Gene	Gene
ncbigene:7314	ncbigene:54107	interacts	Gene	Gene
ncbigene:10616	ncbigene:7375	interacts	Gene	Gene
ncbigene:3445	ncbigene:3456	interacts	Gene	Gene
ncbigene:6923	ncbigene:472	interacts	Gene	Gene
ncbigene:151	ncbigene:126006	interacts	Gene	Gene
pubchem.compound:448537	ncbigene:28992	upregulates	Compound	Gene
ncbigene:731	ncbigene:735	interacts	Gene	Gene
ncbigene:22948	ncbigene:583	interacts	Gene	Gene
ncbigene:11258	GO:0007017	participates	Gene	Biological Process
ncbigene:23389	ncbigene:1050	interacts	Gene	Gene
ncbigene:10200	ncbigene:6144	interacts	Gene	Gene
ncbigene:4927	ncbigene:80145	interacts	Gene	Gene
ncbigene:6688	ncbigene:7027	interacts	Gene	Gene
pubchem.compound:4943	ncbigene:2166	downregulates	Compound	Gene
ncbigene:65083	ncbigene:51602	interacts	Gene	Gene
ncbigene:22894	ncbigene:6159	interacts	Gene	Gene
ncbigene:83464	ncbigene:23220	interacts	Gene	Gene
ncbigene:1022	ncbigene:8900	interacts	Gene	Gene
ncbigene:9040	ncbigene:55336	interacts	Gene	Gene
ncbigene:6714	GO:0007165	participates	Gene	Biological Process
ncbigene:6256	ncbigene:54600	interacts	Gene	Gene
pubchem.compound:3314	ncbigene:9407	upregulates	Compound	Gene
ncbigene:2790	ncbigene:26086	interacts	Gene	Gene
ncbigene:5575	ncbigene:2792	interacts	Gene	Gene
ncbigene:353299	ncbigene:2781	interacts	Gene	Gene
ncbigene:1175	ncbigene:29978	interacts	Gene	Gene
pubchem.compound:456201	ncbigene:2166	downregulates	Compound	Gene
pubchem.compound:4826	ncbigene:3778	upregulates	Compound	Gene
ncbigene:54165	ncbigene:29099	interacts	Gene	Gene
ncbigene:7850	ncbigene:3586	interacts	Gene	Gene
ncbigene:8087	ncbigene:3265	interacts	Gene	Gene
pubchem.compound:448537	ncbigene:57099	upregulates	Compound	Gene
pubchem.compound:36314	ncbigene:3627	upregulates	Compound	Gene
ncbigene:65083	ncbigene:27042	interacts	Gene	Gene
ncbigene:83666	ncbigene:3665	interacts	Gene	Gene
ncbigene:114548	GO:0007165	participates	Gene	Biological Process
ncbigene:1272	GO:0007155	participates	Gene	Biological Process
ncbigene:9040	ncbigene:8945	interacts	Gene	Gene
ncbigene:26268	ncbigene:146330	interacts	Gene	Gene
ncbigene:1154	ncbigene:2690	interacts	Gene	Gene
ncbigene:11040	GO:0050821	participates	Gene	Biological Process
pubchem.compound:445643	ncbigene:4851	downregulates	Compound	Gene
ncbigene:5916	GO:0043065	participates	Gene	Biological Process
ncbigene:3350	ncbigene:63940	interacts	Gene	Gene
ncbigene:51586	ncbigene:2167	interacts	Gene	Gene
ncbigene:2735	ncbigene:5931	interacts	Gene	Gene
ncbigene:5727	ncbigene:8643	interacts	Gene	Gene
ncbigene:5161	ncbigene:5164	interacts	Gene	Gene
ncbigene:64344	ncbigene:23142	interacts	Gene	Gene
ncbigene:5579	ncbigene:2778	interacts	Gene	Gene
ncbigene:5347	ncbigene:5519	interacts	Gene	Gene
pubchem.compound:33741	ncbigene:6531	downregulates	Compound	Gene
pubchem.compound:3341	GO:0009308	induces	Compound	Biological Process
pubchem.compound:5281004	ncbigene:3383	downregulates	Compound	Gene
ncbigene:2099	ncbigene:7846	interacts	Gene	Gene
ncbigene:6234	ncbigene:9277	interacts	Gene	Gene
ncbigene:3516	ncbigene:171558	interacts	Gene	Gene
pubchem.compound:3339	ncbigene:79602	upregulates	Compound	Gene
ncbigene:2783	ncbigene:784	interacts	Gene	Gene
ncbigene:431704	ncbigene:2776	interacts	Gene	Gene
ncbigene:3570	ncbigene:9021	interacts	Gene	Gene
ncbigene:10413	ncbigene:7003	interacts	Gene	Gene
pubchem.compound:53232	ncbigene:3791	downregulates	Compound	Gene
ncbigene:5048	GO:0007017	participates	Gene	Biological Process
ncbigene:7341	ncbigene:7325	interacts	Gene	Gene
pubchem.compound:9904	ncbigene:6272	upregulates	Compound	Gene
ncbigene:5925	ncbigene:3024	interacts	Gene	Gene
ncbigene:283869	ncbigene:26086	interacts	Gene	Gene
ncbigene:79682	ncbigene:55920	interacts	Gene	Gene
ncbigene:332	ncbigene:9978	interacts	Gene	Gene
ncbigene:4686	ncbigene:5440	interacts	Gene	Gene
ncbigene:5118	ncbigene:50509	interacts	Gene	Gene
pubchem.compound:36314	GO:0050790	induces	Compound	Biological Process
pubchem.compound:3784	ncbigene:9254	downregulates	Compound	Gene
ncbigene:3675	ncbigene:5747	interacts	Gene	Gene
ncbigene:2908	ncbigene:5290	interacts	Gene	Gene
ncbigene:55208	ncbigene:26267	interacts	Gene	Gene
ncbigene:285231	ncbigene:201456	interacts	Gene	Gene
ncbigene:6229	ncbigene:9724	interacts	Gene	Gene
ncbigene:4914	ncbigene:5335	interacts	Gene	Gene
ncbigene:79019	ncbigene:55920	interacts	Gene	Gene
ncbigene:4801	ncbigene:3309	interacts	Gene	Gene
pubchem.compound:448537	ncbigene:55503	upregulates	Compound	Gene
ncbigene:137872	GO:0006629	participates	Gene	Biological Process
ncbigene:7409	ncbigene:3265	interacts	Gene	Gene
ncbigene:2244	ncbigene:5894	interacts	Gene	Gene
pubchem.compound:2375	GO:0000902	induces	Compound	Biological Process
pubchem.compound:31703	ncbigene:5328	downregulates	Compound	Gene
ncbigene:8945	ncbigene:84261	interacts	Gene	Gene
ncbigene:83756	ncbigene:126006	interacts	Gene	Gene
pubchem.compound:3826	ncbigene:5742	downregulates	Compound	Gene
pubchem.compound:3825	GO:0006629	induces	Compound	Biological Process
ncbigene:5933	ncbigene:1874	interacts	Gene	Gene
ncbigene:2811	ncbigene:8970	interacts	Gene	Gene
ncbigene:6095	ncbigene:4862	interacts	Gene	Gene
ncbigene:83444	ncbigene:8450	interacts	Gene	Gene
ncbigene:9518	GO:0007165	participates	Gene	Biological Process
pubchem.compound:2554	ncbigene:11280	downregulates	Compound	Gene
ncbigene:25937	ncbigene:4092	interacts	Gene	Gene
ncbigene:84441	ncbigene:23129	interacts	Gene	Gene
pubchem.compound:702	ncbigene:4793	downregulates	Compound	Gene
pubchem.compound:2375	GO:0008283	induces	Compound	Biological Process
ncbigene:5908	ncbigene:7534	interacts	Gene	Gene
ncbigene:5520	ncbigene:23381	interacts	Gene	Gene
ncbigene:94239	ncbigene:3015	interacts	Gene	Gene
ncbigene:2737	ncbigene:6608	interacts	Gene	Gene
pubchem.compound:2733526	GO:0006805	induces	Compound	Biological Process
ncbigene:8321	ncbigene:83999	interacts	Gene	Gene
ncbigene:3443	ncbigene:3441	interacts	Gene	Gene
ncbigene:10403	ncbigene:5518	interacts	Gene	Gene
ncbigene:5581	ncbigene:3265	interacts	Gene	Gene
ncbigene:7478	ncbigene:5518	interacts	Gene	Gene
pubchem.compound:3162	ncbigene:3269	downregulates	Compound	Gene
ncbigene:984	ncbigene:7283	interacts	Gene	Gene
pubchem.compound:37542	ncbigene:3558	downregulates	Compound	Gene
ncbigene:96764	ncbigene:50486	interacts	Gene	Gene
ncbigene:6207	ncbigene:27340	interacts	Gene	Gene
ncbigene:51552	ncbigene:10640	interacts	Gene	Gene
ncbigene:6135	GO:0006605	participates	Gene	Biological Process
pubchem.compound:10607	GO:0061024	induces	Compound	Biological Process
pubchem.compound:5564	GO:0050877	induces	Compound	Biological Process
ncbigene:150684	ncbigene:8945	interacts	Gene	Gene
ncbigene:54429	ncbigene:126006	interacts	Gene	Gene
ncbigene:3716	GO:0030154	participates	Gene	Biological Process
ncbigene:23054	ncbigene:50486	interacts	Gene	Gene
pubchem.compound:9829523	ncbigene:3815	downregulates	Compound	Gene
ncbigene:54891	ncbigene:1069	interacts	Gene	Gene
ncbigene:5931	ncbigene:9013	interacts	Gene	Gene
ncbigene:54892	ncbigene:8340	interacts	Gene	Gene
ncbigene:3479	ncbigene:1495	interacts	Gene	Gene
ncbigene:6827	ncbigene:7702	interacts	Gene	Gene
ncbigene:3146	ncbigene:3005	interacts	Gene	Gene
ncbigene:26232	ncbigene:23194	interacts	Gene	Gene
ncbigene:1060	ncbigene:5527	interacts	Gene	Gene
pubchem.compound:3647	ncbigene:759	downregulates	Compound	Gene
pubchem.compound:5284616	ncbigene:6506	downregulates	Compound	Gene
ncbigene:10272	GO:0007275	participates	Gene	Biological Process
ncbigene:2784	ncbigene:126006	interacts	Gene	Gene
pubchem.compound:40632	ncbigene:7040	downregulates	Compound	Gene
pubchem.compound:5280453	ncbigene:7421	downregulates	Compound	Gene
ncbigene:5432	ncbigene:55215	interacts	Gene	Gene
ncbigene:3445	ncbigene:3448	interacts	Gene	Gene
ncbigene:6657	GO:0030154	participates	Gene	Biological Process
ncbigene:23112	ncbigene:27161	interacts	Gene	Gene
ncbigene:6776	ncbigene:898	interacts	Gene	Gene
ncbigene:5275	ncbigene:865	interacts	Gene	Gene
ncbigene:150684	ncbigene:93611	interacts	Gene	Gene
ncbigene:2773	ncbigene:63940	interacts	Gene	Gene
ncbigene:160622	GO:0007165	participates	Gene	Biological Process
ncbigene:79019	ncbigene:81565	interacts	Gene	Gene
ncbigene:4738	ncbigene:26259	interacts	Gene	Gene
pubchem.compound:6047	ncbigene:5345	upregulates	Compound	Gene
